sample_id,source_file,sha256,source_format,width,height,resized_width,resized_height,crop_x0,crop_y0,caption,dup_group,dev200_idx,subset500
00485,DIV8K/train_HR/1152.png,6ae99696d5d7cea7b8decc02e13ebcbd9e96128a70098f0c9ae06eb03004933a,PNG,4416,6720,2048,3117,0,534,,,,
00486,DIV8K/train_HR/0040.png,d0f944ea6d98cc3202c8dfe5b2eeeb70230c4f95ba34ead923e417b4e43d704f,PNG,5760,3840,3072,2048,512,0,,,,
00487,DIV8K/train_HR/1418.png,87bf17ab21d7cffacd158ff619125fe67ccad3c25f9a161f3d06e7c69bc37729,PNG,7680,4992,3151,2048,551,0,,,,
00488,DIV8K/train_HR/1378.png,26d9f4164766139f20b3671f6578c2c24ec235c41ea45dc415e93377739bd9fc,PNG,6720,4032,3413,2048,682,0,,,,
00489,DIV8K/train_HR/1085.png,5a662d0a42394f5f46f6ea4bc157b2b7cf795663d3d2092e931afb1e763aa347,PNG,6720,4416,3117,2048,534,0,,,,
00490,DIV8K/train_HR/0061.png,c729f8b778d4bad2da6412d7844d4f8122ff3a58e0738124908944e2a7e2fb79,PNG,4224,5760,2048,2793,0,372,,,,
00491,DIV8K/train_HR/1364.png,dd6c9b8912e2beb83de79cf064b69e7c0bbdfc739612bee3cfdc1c18058d6b17,PNG,6720,4032,3413,2048,682,0,,,,
00492,DIV8K/train_HR/1041.png,56979b5c3e37bcf35e74c0c07f0c845daf3af02d609437a772bd2775ef7c9b77,PNG,6720,4416,3117,2048,534,0,,,,
00493,DIV8K/train_HR/0051.png,8103aea7091c72b977a1c7e1aa03e9ead5ec876415038628c85285b059180a56,PNG,3840,5760,2048,3072,0,512,,,,
00494,DIV8K/train_HR/1163.png,d1635b754d89555dfb2124d1258524ef4e5d71139369fe694bcc49d3300f6d38,PNG,4416,6720,2048,3117,0,534,,,,
00495,DIV8K/train_HR/0411.png,6b2797022132cb12763c59fa0b188bbfd690f1c9b74886e4a41ea553a13aabab,PNG,5760,3072,3840,2048,896,0,,,,
00496,DIV8K/train_HR/1108.png,2049d254652e78d93bac550608c49dcc066db4e0343e8a1def220b850985fceb,PNG,4992,6720,2048,2757,0,354,,,,
00497,DIV8K/train_HR/0335.png,ec7d7e17d54d960a095454c51de64022de55ec7880195232f5ce0d4653229f52,PNG,5760,3840,3072,2048,512,0,,,,
00498,DIV8K/train_HR/0983.png,29f569f6610ec7f8f1cadf4384e17d2e1ce7bd953d68686644b6d7279785b73e,PNG,6720,4416,3117,2048,534,0,,,,
00499,DIV8K/train_HR/0268.png,32a519c98e64c3aa0504a842af49ee88c61360b93854748bce3b8b4a0bbd59fc,PNG,5760,2304,5120,2048,1536,0,,,,
00500,DIV8K/train_HR/1255.png,48a898308dd0a1299fa818ad026d5e727d9e6b6279758a0c7f489c0ff9d44541,PNG,6720,4224,3258,2048,605,0,,,,
00501,DIV8K/train_HR/1268.png,6c44e0a32d235847fa19625be244ab717cea983031f47ad5125fa1661fd97bd0,PNG,6720,4608,2987,2048,469,0,,,,
00502,DIV8K/train_HR/0978.png,c03598c2ce1e281bab385d623ba9660d8c7f04ac101de7bf0c55be29ffa314a2,PNG,6720,4416,3117,2048,534,0,,,,
00503,DIV8K/train_HR/0880.png,d1d76929e3fcb9fb58576df04abccbc164aa111dbdde8bf533271af908487f8b,PNG,4416,6720,2048,3117,0,534,,,,
00504,DIV8K/train_HR/0654.png,9cd340a9d37fd3ad75932f34653fef946df1cb59743d9a4967b2db463b60c73a,PNG,6720,4416,3117,2048,534,0,,,,
00505,DIV8K/train_HR/0693.png,5dabb56a866319eb18e3da570a94eed4b70a56ab6d695fb1005af71531fc2571,PNG,6720,4416,3117,2048,534,0,,,,
00506,DIV8K/train_HR/0773.png,a4cc5f5b5a37e5cde021cc121428317bcfb038845f9e9a6f46b01377624b18e8,PNG,6720,3648,3773,2048,862,0,,,,
00507,DIV8K/train_HR/1291.png,82e799a10f25f9454100754b372b1b21829c0d7cb8d00cd28961c33e58da5211,PNG,6720,4416,3117,2048,534,0,,,,
00508,DIV8K/train_HR/0624.png,a9a97a6c21e3e709967b5a6e838a5cc99f6ab01662c49553e8b6a68ba90d6f19,PNG,6720,2112,6516,2048,2234,0,,,,
00509,DIV8K/train_HR/0282.png,e33d3a21db4e1d98bf06c499055c43f90036f50c469e3e0c8514ba399de851f0,PNG,5760,3840,3072,2048,512,0,,,,
00510,DIV8K/train_HR/0764.png,4a6cf590d926becc39ccc0666be9c1e3af70a28ce459345eb7a468d3ca78f50e,PNG,4992,6720,2048,2757,0,354,,,,
00511,DIV8K/train_HR/1388.png,6ac95909c9123bf021bafb5ced125f51000ae381df2c54cf73f27d823908c69c,PNG,6720,4416,3117,2048,534,0,,,,
00512,DIV8K/train_HR/0465.png,d763f0076aaf14cffab205c5e375d40c7ab8c28ece8034fb42c6977c2efe3011,PNG,6720,4416,3117,2048,534,0,,,,
00513,DIV8K/train_HR/0881.png,589852cf3374a67c33c0db7978a2337a737827cfb1ca9f580db762f07f53ab9d,PNG,6720,4416,3117,2048,534,0,,,,
00514,DIV8K/train_HR/0287.png,87359fcda3963fac144075faeb77da5a5095a5fa24c273fc8d31920e78edcc28,PNG,3840,5760,2048,3072,0,512,,,,
00515,DIV8K/train_HR/0909.png,651eab91808c20317826b474494bdce6405ea9c6aef3c24e3b1907edfd3613e5,PNG,6720,4416,3117,2048,534,0,,,,
00516,DIV8K/train_HR/1413.png,cf8f220b4d3feb8a0e715c72553b9b1079f80b157ed4ab7fd6c5ec7a7ee67ea4,PNG,7680,4992,3151,2048,551,0,,,,
00517,DIV8K/train_HR/1155.png,9271799d9bf73f8d03fad65a4c1b9a405d3ddd84627b4230ae2c6146c11ab9fe,PNG,6720,4416,3117,2048,534,0,,,,
00518,DIV8K/train_HR/1357.png,e19c6142466d9e27bb2d15b80f5681fc0fcadc8e9fe97bda4cd27c608baf79f3,PNG,6720,4416,3117,2048,534,0,,,,
00519,DIV8K/train_HR/1046.png,bb038dae091d41f66bf7f3db4e0889793abb3f381391888812eac732cd4f08c1,PNG,6720,4608,2987,2048,469,0,,,,
00520,DIV8K/train_HR/0885.png,ced839fd2f947dc8d02e2a3918b6133438b16ac27d113ce6f2e06ef3ce5ba5a8,PNG,3264,2112,3165,2048,558,0,,,,
00521,DIV8K/train_HR/0379.png,936dcdb81ed016b8fce8907ec710ff95c9117e5050c21cbce71ffd7cb8007bbf,PNG,5760,2688,4389,2048,1170,0,,,,
00522,DIV8K/train_HR/0732.png,6997afca19652abf810970393ae0df5ba570dbd06f976401a33787b277201633,PNG,4416,6720,2048,3117,0,534,,,,
00523,DIV8K/train_HR/0707.png,495f092a715ab96f4f908d7c696a7df418aa8a9820559c0d9fb117ec6bdb1217,PNG,6720,2880,4779,2048,1365,0,,,,
00524,DIV8K/train_HR/0254.png,d65a8c9832c9c3a91d1287af13f251ed82164cf888fe809d17b8b4d2ac2de935,PNG,5760,3648,3234,2048,593,0,,,,
00525,DIV8K/train_HR/0809.png,736753822487ef9717096ad5898b8769ac28a0cb8108ac84a5a025a793ee4b4d,PNG,6720,4416,3117,2048,534,0,,,,
00526,DIV8K/train_HR/1060.png,8232c469c58682427c22ef9fff0b05f6ee34821bb3aa42a0eaf13d2a93ceb27e,PNG,6720,4416,3117,2048,534,0,,,,
00527,DIV8K/train_HR/0579.png,938795144fbcf723f509d533e11364c58e10a62e8515e757a3509d8184970516,PNG,6720,4416,3117,2048,534,0,,,,
00528,DIV8K/train_HR/0613.png,e4c9d35f94139c15eabb4c34718d786c3381f81ba2f13ec74d054e38f79391b0,PNG,6720,4416,3117,2048,534,0,,,,
00529,DIV8K/train_HR/0970.png,495998fae33d15513b85202e01fe66127bd071e56b59543248dd8bbd81996e82,PNG,4416,6720,2048,3117,0,534,,,,
00530,DIV8K/train_HR/0044.png,e9245fa28e77ffb90376a6ce1f08d3b13c638c27ffdb2ad98f6c58abfb83bf01,PNG,5760,3840,3072,2048,512,0,,,,
00531,DIV8K/train_HR/0743.png,b01d5831cf208226d584c068a865384d8be939fce4a5140baaeb68fcd5af0371,PNG,6720,4416,3117,2048,534,0,,,,
00532,DIV8K/train_HR/0550.png,2cf0796d0b73d38075365fe2577210f804f01a47ef1aea24e6ddc3ad343cead5,PNG,4416,6720,2048,3117,0,534,,,,
00533,DIV8K/train_HR/0697.png,318025843271b4ac49845e362eda9e536dc050016df058a362f7e51663fe1110,PNG,6720,4416,3117,2048,534,0,,,,
00534,DIV8K/train_HR/0631.png,8a320d42bd6cbb147b30bdec85f2e95a83876c24199c16aa46f2625f66629e80,PNG,4416,6720,2048,3117,0,534,,,,
00535,DIV8K/train_HR/0549.png,3e455ff096e8bed7b8c6b7ee2a75569d4bc42d9bd9696c6189c7717b98f34dbc,PNG,2112,3264,2048,3165,0,558,,,,
00536,DIV8K/train_HR/0592.png,fac39da5f28542d79816fb0faf0dd2e7b57a96df71a7d6d9614abc3a32c3a5ab,PNG,6720,4416,3117,2048,534,0,,,,
00537,DIV8K/train_HR/1159.png,20ecb0c64734a69292c611e6f29cb39d92c324bd4a52a596cc79b0d2dfed6ba4,PNG,6720,2688,5120,2048,1536,0,,,,
00538,DIV8K/train_HR/0986.png,c8ffd8fa9ed5e08384475ea086d887d06e1b61c23e03cf0ffce40e193d625508,PNG,6720,4416,3117,2048,534,0,,,,
00539,DIV8K/train_HR/1086.png,06c15f1934b03589695c424a5eee4c2d2338933414829e863c442a34f789aca3,PNG,6528,6720,2048,2108,0,30,,,,
00540,DIV8K/train_HR/0930.png,5f14bd1cafbd1d6a2c4f5ab3e70b1ac289714f3cefef62dd4ae66972eb153ee2,PNG,6720,4416,3117,2048,534,0,,,,
00541,DIV8K/train_HR/0867.png,dc5ef469627ebc6cdc33c406455ca05e52547553ea21fcd117123521cd257ca0,PNG,4416,6720,2048,3117,0,534,,,,
00542,DIV8K/train_HR/0085.png,64568edad95f4122a9fb8a3c975f18f24c1b6aa5c59949a8a693af09cc8e3924,PNG,5760,2880,4096,2048,1024,0,,,,
00543,DIV8K/train_HR/0183.png,1a90a20dc3fb55cae573d87ee60b1e80246acd98a2343f3929f3258526202e53,PNG,5760,3840,3072,2048,512,0,,,,
00544,DIV8K/train_HR/0355.png,befa5103130ad21eafdd8396ccda20c069bececf89994443026d6c1c71b4707e,PNG,5760,3648,3234,2048,593,0,,,,
00545,DIV8K/train_HR/0715.png,209367252cd254a7f148fcb2752941e18e2b9bc8e7aaab91aa6dea8ef9b1eb09,PNG,3264,2112,3165,2048,558,0,,,,
00546,DIV8K/train_HR/0410.png,1a61845c4952e3e43d6cc1466a6f12b719c22c624f7b69ecf933df9585d11114,PNG,3840,5760,2048,3072,0,512,,,,
00547,DIV8K/train_HR/1077.png,82cde712b6fa967000646683f26d4116c01a2578b5f2afce95258f760a044e56,PNG,3264,2112,3165,2048,558,0,,,,
00548,DIV8K/train_HR/1225.png,947ee02292ee8ac740cc6e58f83d7d5a19f208a9e6e4dfbb4165144b64d6b40e,PNG,6720,4032,3413,2048,682,0,,,,
00549,DIV8K/train_HR/0918.png,29cde7b555821a81b285653da148b39775040b0c0ac4f88df716bf6fcc36bb6b,PNG,6720,4416,3117,2048,534,0,,,,
00550,DIV8K/train_HR/0922.png,ee5d6ba001649ddbc114979bd63b2db21384ecd2fb73595f591bdfb0e4fa537c,PNG,6720,4992,2757,2048,354,0,,,,
00551,DIV8K/train_HR/1056.png,86742b2f589f11e3a81f72cd1bef6d94af4f7f0377fdf4674a5b63b62a146330,PNG,6720,4416,3117,2048,534,0,,,,
00552,DIV8K/train_HR/0882.png,3fa721ceb134fc48721cc5e989f194d7f0372516e4da138afa2377bce252465a,PNG,5184,6720,2048,2655,0,303,,,,
00553,DIV8K/train_HR/0821.png,e5c119448de057afb4148e11e39f9e98daacf48b4e1f10664ea5b08f1ef30dbe,PNG,6720,3648,3773,2048,862,0,,,,
00554,DIV8K/train_HR/1492.png,a4d42dfa1879a4247418be5f116a4558c0d51a02d3bac4c56b2cf6a1e8bae8c9,PNG,7680,3264,4819,2048,1385,0,,,,
00555,DIV8K/train_HR/0528.png,308438ecab8772a1593af92ee1bb250c30ac4931ed43092b9e357fa0826bb016,PNG,6720,3072,4480,2048,1216,0,,,,
00556,DIV8K/train_HR/1476.png,ba7df03d72dd15df39a72a7657128c4f1d47ccd654ebb066da6ef181d1ba7781,PNG,5568,7680,2048,2825,0,388,,,,
00557,DIV8K/train_HR/1287.png,00d2da42262ebc40aed8927944217ecf6179e5715a2cc4ad6a34bdeba911459f,PNG,6720,3840,3584,2048,768,0,,,,
00558,DIV8K/train_HR/0607.png,4122fdf838974916fc1f788827857a0da3437ea0e9f633e2dd0b128903f40769,PNG,6720,4416,3117,2048,534,0,,,,
00559,DIV8K/train_HR/0840.png,aa7f408440c9a6aee4795da75ea3522b9a27f5beeb340d8720e4fd914f34d404,PNG,6720,4416,3117,2048,534,0,,,,
00560,DIV8K/train_HR/1356.png,ae7fd705d1c881589cd77a0328420c31deecc81c03acdca459ba8cb3c8d90a13,PNG,6720,4416,3117,2048,534,0,,,,
00561,DIV8K/train_HR/1243.png,48a3004f7db47039c7a47530b38f401bbf183ba79896254f06375d1c9f1fd773,PNG,6720,4416,3117,2048,534,0,,,,
00562,DIV8K/train_HR/0586.png,fa19fe50a5991bc8711af92cbf86e6ff65ba801755798b41d83f7785e4919987,PNG,3264,2112,3165,2048,558,0,,,,
00563,DIV8K/train_HR/0962.png,750c281f5eb4a8579d692f6e2f956bb618b17e6e94ec2d248bfd7a69591b3528,PNG,6720,4416,3117,2048,534,0,,,,
00564,DIV8K/train_HR/0851.png,8929c42982e33e935afc19bcbf8dadce13c1c058b9413c60992b4f0a87226049,PNG,6720,4416,3117,2048,534,0,,,,
00565,DIV8K/train_HR/0576.png,99566a447ae1fbde8223cb3e9d3e4a38535b0ef98473a5cdaa0936cd3d4dd30b,PNG,3264,2112,3165,2048,558,0,,,,
00566,DIV8K/train_HR/0892.png,ab7566bb395ddc464db3ba753b5b7644098858f5487caf014356c9e6a9f42fb8,PNG,3264,2112,3165,2048,558,0,,,,
00567,DIV8K/train_HR/0387.png,b4fbe69ba3275d5e30c4a0deed06353e1edb3a9f691e3b08658d447a8b483ea1,PNG,2112,2880,2048,2793,0,372,,,,
00568,DIV8K/train_HR/1474.png,224f5fdea19b8716e6fe2d4cf06a12aebe417bb556204d9409376e9a5249271b,PNG,4992,7680,2048,3151,0,551,,,,
00569,DIV8K/train_HR/0968.png,5535ba23085541c3dc3d44ae9f350675d299cfbac661c978a6c39b23b53f845d,PNG,4992,6720,2048,2757,0,354,,,,
00570,DIV8K/train_HR/0432.png,a6c86949b9cb8db2c9d3bc4b85830a88b16d8af1f9a8794d75e3399f828ba2d2,PNG,5760,3648,3234,2048,593,0,,,,
00571,DIV8K/train_HR/0609.png,84680ff6f02ea3d860e6fdda4bcc9fbec2f596c32336f0f1502a77277fa4e593,PNG,6720,4416,3117,2048,534,0,,,,
00572,DIV8K/train_HR/0761.png,e91ea3020ad57b02fecec986c7f07ca1fc1cfd5728848166e4bea4fefe4dda88,PNG,6720,2496,5514,2048,1733,0,,,,
00573,DIV8K/train_HR/0847.png,ef87bf01c1a36100fd31dbeaf82a5bd6c9aae4e7597f641cf066acce92de44e0,PNG,6720,4416,3117,2048,534,0,,,,
00574,DIV8K/train_HR/0207.png,230b7e7f3dba3bb197bfb3bf9ae673acb720b9d1d186b8dfa37e3d02d7f030a4,PNG,5760,3840,3072,2048,512,0,,,,
00575,DIV8K/train_HR/0891.png,24f16cea9d95e6cbfd80532dea929ec4abf8ec572ce75eba5bc8c6b745236d14,PNG,6720,5952,2312,2048,132,0,,,,
00576,DIV8K/train_HR/0848.png,5d378e6883ef472131669c039d5203917604f43148f968b832c468715335be1d,PNG,6720,4416,3117,2048,534,0,,,,
00577,DIV8K/train_HR/0318.png,189ac846bfcce78ffb472be5062e7583532a67a29a65fd9c95868693b1bc34cc,PNG,4224,5760,2048,2793,0,372,,,,
00578,DIV8K/train_HR/0752.png,067e65f710facc7f9b207011c38cfe41daf4affa27cebb6f0762b0bc3834d178,PNG,4608,6720,2048,2987,0,469,,,,
00579,DIV8K/train_HR/0516.png,6cf08ee505fad844865f06bade85cfb0c1d9ab0e795e0a92bc0907cfb2f9ba5e,PNG,6720,4416,3117,2048,534,0,,,,
00580,DIV8K/train_HR/0073.png,789aad98523ca851aff1e14a75ab1994d77b6e7151e1ea47b01ce76e402a4b56,PNG,5760,3840,3072,2048,512,0,,,,
00581,DIV8K/train_HR/0480.png,99b627e5f1fbc4563ac808abc64c0635b322a8907b8cafd24f1aa38c9b80e578,PNG,6720,3648,3773,2048,862,0,,,,
00582,DIV8K/train_HR/0890.png,e94b119193a642d29e47cbca5d331db302dbec9759e35c0fab3039da56bb03eb,PNG,6720,4416,3117,2048,534,0,,,,
00583,DIV8K/train_HR/0512.png,5cc1d44d73be4abe42ba7dee401ee373cb66dc2650225a8ffe5950c942fb8b74,PNG,6720,4416,3117,2048,534,0,,,,
00584,DIV8K/train_HR/0953.png,1f5ada8c3265e698a3abc9a21165d86358c9701d62a3b41f125072fce4ae0bb0,PNG,6720,4416,3117,2048,534,0,,,,
00585,DIV8K/train_HR/1028.png,3ef3fca2e2f5243778a3e707681ad5615a0c374b8d5298ee52f4296f9290d67e,PNG,6720,4416,3117,2048,534,0,,,,
00586,DIV8K/train_HR/0352.png,0724ecc7fa71da4e2052fd38b3d72a16cb651e644e7512d96f4713a0a4adceee,PNG,5760,3840,3072,2048,512,0,,,,
00587,DIV8K/train_HR/1211.png,4ee1da57a42fdd5cbce4cc6d3e794c0e545c5e4fb68cde0ab39612de7adeb701,PNG,6720,5376,2560,2048,256,0,,,,
00588,DIV8K/train_HR/1302.png,1b40dc1df5d3751c06cc3dc7c438e18a251d3bfbb827964ea7356a3a1a667a2e,PNG,6720,4416,3117,2048,534,0,,,,
00589,DIV8K/train_HR/1179.png,a4418d4b281c6c88770b76f48c17815e7383778b325991f303c80cee11d7e232,PNG,4032,6720,2048,3413,0,682,,,,
00590,DIV8K/train_HR/1446.png,a1ea31c54045f71c1e9f9340604b16313de1e18018198f4a12a777ff3d7a3960,PNG,7680,4992,3151,2048,551,0,,,,
00591,DIV8K/train_HR/0604.png,e6eb9d2971365f2ff300949228414728bce3cf77715a3685ddd29039243f9db7,PNG,6720,4416,3117,2048,534,0,,,,
00592,DIV8K/train_HR/0757.png,5bfe103a2830198c740cc6a5628d3ed917bd4aef9cdaeaf755d10abd9cf0b96e,PNG,6720,4416,3117,2048,534,0,,,,
00593,DIV8K/train_HR/1292.png,cb14cbd34951901287e1c7b776c58afbd465829c51bc7923140276a676455c70,PNG,6720,3456,3982,2048,967,0,,,,
00594,DIV8K/train_HR/0291.png,2ad841c6955ce348188c7aa71b1ab973515074bf07a0e899f1ee48ca98437100,PNG,5760,4032,2926,2048,439,0,,,,
00595,DIV8K/train_HR/1059.png,2f2f192178810363176e7055b0415d24100f075eaa786449f7140e9004ae7589,PNG,6720,4416,3117,2048,534,0,,,,
00596,DIV8K/train_HR/0655.png,94aebbcdd56ff34ca53121306edd55ff38eca521597625b2801afeffa21a3a37,PNG,6720,4416,3117,2048,534,0,,,,
00597,DIV8K/train_HR/0798.png,1ec3031e14a0e5be4091d47924fc54e200d128c894af923b153cb5e8a26c0b00,PNG,3264,2112,3165,2048,558,0,,,,
00598,DIV8K/train_HR/0965.png,1545c81879a8e325aa5fcd9dd24f407356abfe92a3988c2ae11d21821ee15589,PNG,6720,4416,3117,2048,534,0,,,,
00599,DIV8K/train_HR/1130.png,bffeeb8dbf3673c4f442ca091befae3b256dcf679cd43d70753aca93a235c23c,PNG,2112,3264,2048,3165,0,558,,,,
00600,DIV8K/train_HR/0635.png,f426641b5783a64041d8e4437e90cc16ab373ad6a3613d2b9849f6dced39d6c4,PNG,6720,4416,3117,2048,534,0,,,,
00601,DIV8K/train_HR/0556.png,8e784297aecde4ae72f1e1f21701574856b46215ac9294d5a2570bcf4b1d77ec,PNG,6720,4416,3117,2048,534,0,,,,
00602,DIV8K/train_HR/1065.png,b26213f8174c950802400a4dd353e8477784204b2893c969c95eb92e2d421029,PNG,6720,4416,3117,2048,534,0,,,,
00603,DIV8K/train_HR/0849.png,c19404cff35f4fd72cea669b1b8f2e32b355beb25ddfbb31d18b2395d08d03dd,PNG,4416,6720,2048,3117,0,534,,,,
00604,DIV8K/train_HR/1267.png,90b826a7764046bad8e03d53e371d43f7fa6351bfd6971e7dd6c9c7a6ad8974a,PNG,6720,4032,3413,2048,682,0,,,,
00605,DIV8K/train_HR/0883.png,b71de8898c9fa92e914b20f4f3eebbb9a13c425604b4b0cb3cd26f66d26d259e,PNG,6720,4416,3117,2048,534,0,,,,
00606,DIV8K/train_HR/0964.png,215ceedc8652329022f4a3c0f461bb7cb255ffd3e4180264aa0c111fd4072cd5,PNG,6720,4416,3117,2048,534,0,,,,
00607,DIV8K/train_HR/0884.png,a4a23a70cacff2e8c7c6f810e145b17b36090a162da249b0b4e2fbf8b089d8bf,PNG,2112,3264,2048,3165,0,558,,,,
00608,DIV8K/train_HR/0560.png,31cb69ac83de06155d5fff04a8a90330e174cf38b153fe2ea3b181811e283f31,PNG,4800,6720,2048,2867,0,409,,,,
00609,DIV8K/train_HR/1051.png,54a6193a75cf2a76d83fa6e2a81897dc16183b0458e0de1b15591062aacb3d07,PNG,6720,4416,3117,2048,534,0,,,,
00610,DIV8K/train_HR/0346.png,6e53a765dfd11abe7930575745e6df5a5e22e5efd419347c22e43eb2811c44f0,PNG,5760,3840,3072,2048,512,0,,,,
00611,DIV8K/train_HR/1223.png,15353cdb1e85290040048723437a8c55b9501f34f86e485eb3bba914297e2355,PNG,6720,4416,3117,2048,534,0,,,,
00612,DIV8K/train_HR/0113.png,659a0c6b6a25392bc0d8c0b2a757e46088c0ed56a7eb866b1ede27a93005ae15,PNG,5760,3840,3072,2048,512,0,,,,
00613,DIV8K/train_HR/1066.png,feac54e0342a449a113aae2e9e39260038322eb1b663994676cd93c0560f8926,PNG,6720,4416,3117,2048,534,0,,,,
00614,DIV8K/train_HR/1233.png,0525b41169949d6cbe91ef6482848a63f058731d1ac71e602605460e4065b6af,PNG,6720,3456,3982,2048,967,0,,,,
00615,DIV8K/train_HR/1111.png,14469fd89007994488c761e58ca80efb32712198bc41be03ca9abd3150d1f259,PNG,3264,2112,3165,2048,558,0,,,,
00616,DIV8K/train_HR/0729.png,529db98ad8f23af7a0f8f594dd631523fbf2523f1d793012f7351fcaf8c8d44e,PNG,4416,6720,2048,3117,0,534,,,,
00617,DIV8K/train_HR/0833.png,de6e2bdde0f445cb224212704239d82f93ba2455eaf91b5b760845ff6444e08e,PNG,6720,4416,3117,2048,534,0,,,,
00618,DIV8K/train_HR/1196.png,05cd471eec4ad353ccee0fd364e935fae13fbb18497196ecb2cc34102aed43ea,PNG,6720,3072,4480,2048,1216,0,,,,
00619,DIV8K/train_HR/1168.png,95a1c4bac39324841317dfd5ba8050a5124c97000f9538a2f9eb7a05c553de64,PNG,6720,4416,3117,2048,534,0,,,,
00620,DIV8K/train_HR/0079.png,374dad9d1b62f40f13fd3efff10fa44a6e80536df9ae4293d203d4071faaec82,PNG,5760,3840,3072,2048,512,0,,,,
00621,DIV8K/train_HR/1337.png,0fe964b18f3fab776bbce50dec903be83acc490fcafc324cd8f115a9977156fe,PNG,6720,2880,4779,2048,1365,0,,,,
00622,DIV8K/train_HR/0711.png,3820a00bdee363bc6278ab4e177d86f8e16794432011564a37cbd5fc7c7493f1,PNG,6720,4416,3117,2048,534,0,,,,
00623,DIV8K/train_HR/0590.png,0891bf5541bf1a49ada7a63f5cc810fc4ae85fcc84e70a851eb1fc16cc0e950b,PNG,6720,4416,3117,2048,534,0,,,,
00624,DIV8K/train_HR/0535.png,78a2e0069d15fe9341b23588f10eeedb7527e925b2dd077e7ba18a5977b4bd49,PNG,6720,2688,5120,2048,1536,0,,,,
00625,DIV8K/train_HR/1392.png,d92bfa3507d4a134b67a9fa719db4628416f456e69964ebeba492abf9b9396b8,PNG,6720,4416,3117,2048,534,0,,,,
00626,DIV8K/train_HR/1467.png,593f011c07595a070f802d2d412012ae2c177ce66b14037d22ecb592ca15d5d9,PNG,7680,4992,3151,2048,551,0,,,,
00627,DIV8K/train_HR/1308.png,c8e27facd4cfafad267b3a9b360e0fa12449fbd3fd12c5268b95522becff1bc5,PNG,6720,4032,3413,2048,682,0,,,,
00628,DIV8K/train_HR/1128.png,777cf92d2de0a7e94bdeb185c305182c70b5924f6e41b66e802faa6d13b47154,PNG,6720,4416,3117,2048,534,0,,,,
00629,DIV8K/train_HR/0649.png,fc9e7803f1343164679da9d390e78fa77c1cb8ceb33c873fb28398a1d4bd4a4a,PNG,6720,2688,5120,2048,1536,0,,,,
00630,DIV8K/train_HR/0834.png,45c8f1840d8244a60b83338beaaa9dc96099449f21e691d823a6800523425567,PNG,6720,4416,3117,2048,534,0,,,,
00631,DIV8K/train_HR/1084.png,4abfac539a7d52604c23003cfdb3ee359431c7dc1d1922089af58c7a52f43403,PNG,6720,3648,3773,2048,862,0,,,,
00632,DIV8K/train_HR/1121.png,fec67ba5db0ef1af02dab07388c33b74d3ad8a51edc131317ddae5f195021983,PNG,6720,4416,3117,2048,534,0,,,,
00633,DIV8K/train_HR/0929.png,f20785800362e22d5518d729844d6e6b09e1f70fbc64ec816a432af82286d023,PNG,3264,2112,3165,2048,558,0,,,,
00634,DIV8K/train_HR/1499.png,b72a6fff465a3335c7a7c2a8fccd66ff71a7fe607c55fc0f2bc36b6f97793fb2,PNG,3840,7680,2048,4096,0,1024,,,,
00635,DIV8K/train_HR/1449.png,3f3a112894f7266a814350cb4c993c12d9e495a3d68a4accfb3f4e4bb11fc3d0,PNG,7680,4992,3151,2048,551,0,,,,
00636,DIV8K/train_HR/0637.png,d4cb6164281fd94a65f6dda9cf3e934f5af8fb3b3a1a9db9c28e3672d861e796,PNG,6720,3648,3773,2048,862,0,,,,
00637,DIV8K/train_HR/1285.png,2603cbcb2d06778d22008af3bc01f5bc796b8e34c771bfbe59bb4f109a9a94d3,PNG,6720,4416,3117,2048,534,0,,,,
00638,DIV8K/train_HR/0542.png,ec82ad7c5675ed824def5c42d81dc54a798a61ffd46921c4f063cc4e8c13c0a5,PNG,4416,6720,2048,3117,0,534,,,,
00639,DIV8K/train_HR/1309.png,a0c924afaf4a26321d25c87cfc195d2de7d5afd5e07a6a0e8e71369599161e37,PNG,6720,3840,3584,2048,768,0,,,,
00640,DIV8K/train_HR/1444.png,2eaae8a2f16a5a9950ad199c9bd6df070be8156588664aea5142245384d342f3,PNG,4992,7680,2048,3151,0,551,,,,
00641,DIV8K/train_HR/0444.png,8ba242b405a51b791734fcb86ed3d9254e7018b69c065a64e6c3599c4405948e,PNG,5760,2880,4096,2048,1024,0,,,,
00642,DIV8K/train_HR/1347.png,19281f5a9f50e95a98618d6842b6d6f115c48e4936bcd5d711eb62f33b94b8b3,PNG,6720,2496,5514,2048,1733,0,,,,
00643,DIV8K/train_HR/1247.png,882b1b26d497fc6f392b25eb1166c3608bb401bd42f572cfe676b993eb733363,PNG,6720,4416,3117,2048,534,0,,,,
00644,DIV8K/train_HR/1019.png,31b66033e8d61c5b8a96da93f986df88247727cebb1579f3f01bb52f18cd5a72,PNG,3264,2112,3165,2048,558,0,,,,
00645,DIV8K/train_HR/0808.png,4c9c8e662c0622aaa3e6c64b4a3970b6c70c284052787a804502dfb3d7666a9b,PNG,6720,4416,3117,2048,534,0,,,,
00646,DIV8K/train_HR/1411.png,8fa5204ca06483c5a88656d6fe03667736526010da403c7e40d0449d336b83b6,PNG,7680,4416,3562,2048,757,0,,,,
